Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
526-72-5706;A;Mandalay;Member;Female;Electronic accessories;25.7;6;7.71;161.91;3/3/2019;17:30;Credit card;154.2;4.761905;7.71;4.3
668-88-8805;B;Yangon;Normal;Female;Sports and travel;11.94;5;2.985;62.684999999999995;2/7/2019;10:40;Ewallet;59.699999999999996;4.761905;2.985;7.7
236-35-3061;C;Naypyitaw;Member;Male;Health and beauty;87.1;9;39.195;823.095;2/24/2019;15:07;Credit card;783.9;4.761905;39.195;7.0
167-53-3808;A;Yangon;Member;Female;Fashion accessories;98.79;4;19.758;414.918;3/13/2019;10:41;Credit card;395.16;4.761905;19.758;6.0
831-72-4543;B;Yangon;Member;Female;Sports and travel;16.48;7;5.768;121.128;1/1/2019;12:40;Cash;115.36;4.761905;5.768;4.4
347-78-0571;B;Yangon;Normal;Female;Electronic accessories;95.46;5;23.865;501.16499999999996;3/1/2019;16:58;Ewallet;477.29999999999995;4.761905;23.865;7.1
044-73-2765;A;Mandalay;Member;Female;Fashion accessories;90.53;10;45.265;950.5649999999999;1/30/2019;12:16;Cash;905.3;4.761905;45.265;7.8
048-55-8070;A;Yangon;Normal;Male;Health and beauty;87.8;5;21.95;460.95;3/11/2019;13:35;Ewallet;439.0;4.761905;21.95;7.2
144-44-3787;A;Yangon;Member;Male;Sports and travel;53.72;10;26.86;564.0600000000001;2/16/2019;14:43;Ewallet;537.2;4.761905;26.86;5.5
887-80-7885;C;Yangon;Normal;Female;Health and beauty;29.22;6;8.766;184.08599999999998;1/26/2019;11:52;Ewallet;175.32;4.761905;8.766;6.2
421-38-4068;C;Yangon;Member;Male;Fashion accessories;97.79;5;24.4475;513.3975;3/25/2019;18:00;Credit card;488.95000000000005;4.761905;24.4475;5.2
854-05-5724;A;Yangon;Normal;Female;Fashion accessories;88.31;1;4.4155;92.7255;3/28/2019;15:04;Credit card;88.31;4.761905;4.4155;5.7
247-13-5021;C;Mandalay;Member;Female;Sports and travel;52.34;10;26.17;549.57;1/29/2019;14:06;Credit card;523.4000000000001;4.761905;26.17;6.4
640-20-0082;A;Mandalay;Normal;Male;Fashion accessories;88.61;7;31.0135;651.2835;3/18/2019;13:14;Credit card;620.27;4.761905;31.0135;7.9
641-37-7205;A;Naypyitaw;Member;Female;Home and lifestyle;51.52;9;23.184;486.86400000000003;3/24/2019;10:26;Cash;463.68;4.761905;23.184;7.1
023-58-8475;C;Naypyitaw;Normal;Male;Home and lifestyle;51.13;9;23.0085;483.17850000000004;3/20/2019;15:10;Cash;460.17;4.761905;23.0085;5.3
542-42-6084;C;Yangon;Member;Female;Home and lifestyle;37.48;8;14.992;314.832;3/14/2019;17:36;Credit card;299.84;4.761905;14.992;6.6
247-26-0678;C;Naypyitaw;Member;Female;Electronic accessories;67.77;2;6.777;142.31699999999998;1/26/2019;14:20;Credit card;135.54;4.761905;6.777;5.8
307-36-5630;C;Yangon;Member;Female;Sports and travel;38.54;8;15.416;323.736;1/23/2019;18:03;Ewallet;308.32;4.761905;15.416;5.0
376-88-7078;B;Mandalay;Member;Male;Fashion accessories;56.0;10;28.0;588.0;2/24/2019;10:16;Cash;560.0;4.761905;28.0;9.2
351-82-5337;B;Naypyitaw;Normal;Female;Sports and travel;76.92;9;34.614;726.894;2/27/2019;17:56;Credit card;692.28;4.761905;34.614;4.2
483-26-2745;A;Mandalay;Normal;Female;Sports and travel;73.05;10;36.525;767.025;3/14/2019;11:18;Credit card;730.5;4.761905;36.525;8.9
112-40-7070;C;Naypyitaw;Member;Male;Sports and travel;14.36;10;7.18;150.78;1/26/2019;13:48;Cash;143.6;4.761905;7.18;9.4
650-00-8083;C;Naypyitaw;Normal;Male;Sports and travel;83.77;6;25.131;527.751;1/26/2019;13:08;Ewallet;502.62;4.761905;25.131;7.2
523-78-5473;B;Yangon;Member;Female;Home and lifestyle;18.85;9;8.4825;178.1325;1/4/2019;11:32;Cash;169.65;4.761905;8.4825;5.1
772-73-2504;B;Naypyitaw;Member;Female;Electronic accessories;35.38;4;7.076;148.596;1/14/2019;17:54;Ewallet;141.52;4.761905;7.076;9.5
387-82-4217;C;Yangon;Member;Female;Sports and travel;86.13;10;43.065;904.365;3/8/2019;18:04;Ewallet;861.3;4.761905;43.065;6.5
705-81-4237;B;Mandalay;Member;Male;Electronic accessories;56.69;5;14.1725;297.6225;3/19/2019;12:43;Credit card;283.45;4.761905;14.1725;8.6
333-56-7073;C;Yangon;Member;Female;Electronic accessories;46.33;10;23.165;486.465;3/4/2019;10:53;Cash;463.29999999999995;4.761905;23.165;8.0
854-31-0855;C;Yangon;Normal;Male;Food and beverages;12.34;2;1.234;25.914;1/10/2019;13:53;Cash;24.68;4.761905;1.234;4.1
220-28-6555;A;Naypyitaw;Member;Male;Home and lifestyle;26.02;5;6.505;136.605;1/1/2019;16:36;Cash;130.1;4.761905;6.505;7.3
030-26-2845;C;Yangon;Normal;Male;Food and beverages;39.75;4;7.95;166.95;1/16/2019;20:18;Cash;159.0;4.761905;7.95;4.8
861-82-3000;C;Mandalay;Member;Female;Sports and travel;32.71;3;4.9065;103.03649999999999;2/17/2019;19:09;Ewallet;98.13;4.761905;4.9065;5.1
045-53-1713;B;Yangon;Normal;Female;Electronic accessories;97.74;3;14.661;307.881;3/19/2019;19:30;Cash;293.21999999999997;4.761905;14.661;5.5
374-68-6008;C;Naypyitaw;Member;Female;Health and beauty;36.36;7;12.726;267.246;1/28/2019;17:36;Ewallet;254.51999999999998;4.761905;12.726;8.2
277-64-7087;B;Mandalay;Member;Female;Fashion accessories;55.07;9;24.7815;520.4115;2/17/2019;17:36;Ewallet;495.63;4.761905;24.7815;6.4
681-81-4057;A;Yangon;Member;Female;Health and beauty;34.56;1;1.728;36.288000000000004;3/9/2019;19:53;Cash;34.56;4.761905;1.728;5.1
885-83-1251;B;Mandalay;Normal;Male;Electronic accessories;71.68;2;7.168;150.52800000000002;3/16/2019;15:59;Credit card;143.36;4.761905;7.168;8.2
157-34-6426;B;Yangon;Normal;Female;Electronic accessories;93.96;5;23.49;493.28999999999996;3/27/2019;19:39;Ewallet;469.79999999999995;4.761905;23.49;7.2
147-83-1702;A;Yangon;Member;Male;Food and beverages;19.66;4;3.932;82.572;2/7/2019;20:36;Credit card;78.64;4.761905;3.932;7.4
416-48-1356;A;Mandalay;Normal;Female;Home and lifestyle;45.38;3;6.807;142.947;1/1/2019;16:24;Cash;136.14000000000001;4.761905;6.807;6.1
470-25-5750;C;Naypyitaw;Normal;Female;Food and beverages;29.56;9;13.302;279.342;1/25/2019;10:33;Credit card;266.03999999999996;4.761905;13.302;9.0
174-58-1634;C;Yangon;Member;Female;Home and lifestyle;88.67;3;13.3005;279.3105;2/24/2019;16:23;Ewallet;266.01;4.761905;13.3005;8.7
758-52-4141;A;Yangon;Member;Male;Home and lifestyle;21.82;10;10.91;229.10999999999999;3/6/2019;13:44;Cash;218.2;4.761905;10.91;8.4
485-18-8142;C;Mandalay;Normal;Male;Sports and travel;51.28;6;15.384;323.064;1/21/2019;11:21;Credit card;307.68;4.761905;15.384;7.6
085-31-3187;A;Yangon;Member;Male;Health and beauty;67.99;8;27.196;571.116;1/5/2019;14:57;Credit card;543.92;4.761905;27.196;7.2
052-71-3375;C;Naypyitaw;Member;Male;Electronic accessories;81.23;4;16.246;341.166;1/19/2019;15:04;Cash;324.92;4.761905;16.246;9.1
384-24-6688;B;Yangon;Normal;Female;Health and beauty;79.86;2;7.986;167.706;2/11/2019;17:55;Credit card;159.72;4.761905;7.986;5.5
327-37-7213;A;Naypyitaw;Normal;Female;Electronic accessories;75.88;10;37.94;796.74;2/7/2019;11:26;Credit card;758.8;4.761905;37.94;9.3
451-24-7046;B;Yangon;Normal;Male;Health and beauty;22.96;1;1.148;24.108;3/24/2019;14:06;Ewallet;22.96;4.761905;1.148;6.9
543-41-8012;A;Mandalay;Member;Female;Sports and travel;76.92;3;11.538;242.298;2/6/2019;11:59;Credit card;230.76;4.761905;11.538;6.5
785-48-0502;C;Mandalay;Normal;Female;Home and lifestyle;67.99;2;6.799;142.779;3/19/2019;20:01;Cash;135.98;4.761905;6.799;8.0
057-16-6054;C;Mandalay;Normal;Male;Health and beauty;23.82;4;4.764;100.044;3/23/2019;20:30;Ewallet;95.28;4.761905;4.764;9.2
161-47-3113;A;Yangon;Member;Male;Fashion accessories;46.41;7;16.2435;341.1135;3/14/2019;19:12;Credit card;324.87;4.761905;16.2435;4.2
038-82-3525;A;Naypyitaw;Member;Male;Health and beauty;33.84;8;13.536;284.25600000000003;2/17/2019;10:50;Cash;270.72;4.761905;13.536;7.6
824-51-6211;C;Mandalay;Member;Male;Fashion accessories;51.19;3;7.6785;161.24849999999998;1/9/2019;19:07;Credit card;153.57;4.761905;7.6785;7.3
181-24-2117;C;Yangon;Member;Female;Food and beverages;89.21;5;22.3025;468.35249999999996;1/14/2019;13:54;Cash;446.04999999999995;4.761905;22.3025;7.9
153-76-2358;C;Naypyitaw;Member;Male;Sports and travel;23.07;7;8.0745;169.5645;3/19/2019;10:17;Ewallet;161.49;4.761905;8.0745;9.1
613-83-8620;C;Naypyitaw;Member;Female;Fashion accessories;40.35;10;20.175;423.675;1/14/2019;11:49;Cash;403.5;4.761905;20.175;6.0
116-44-1378;B;Naypyitaw;Normal;Female;Food and beverages;55.97;7;19.5895;411.37949999999995;2/25/2019;11:17;Ewallet;391.78999999999996;4.761905;19.5895;4.0
277-67-3171;C;Naypyitaw;Member;Male;Fashion accessories;89.8;9;40.41;848.6099999999999;1/8/2019;17:11;Cash;808.1999999999999;4.761905;40.41;4.1
136-18-4358;B;Yangon;Member;Female;Home and lifestyle;76.52;5;19.13;401.72999999999996;1/31/2019;20:10;Ewallet;382.59999999999997;4.761905;19.13;6.2
707-66-5703;B;Yangon;Normal;Female;Fashion accessories;48.61;8;19.444;408.324;1/10/2019;17:08;Credit card;388.88;4.761905;19.444;5.8
733-10-0613;C;Mandalay;Member;Male;Fashion accessories;79.54;5;19.885;417.58500000000004;3/7/2019;11:12;Credit card;397.70000000000005;4.761905;19.885;6.6
870-22-6737;B;Yangon;Normal;Male;Home and lifestyle;92.36;3;13.854;290.93399999999997;1/28/2019;14:13;Ewallet;277.08;4.761905;13.854;6.5
474-07-7517;C;Mandalay;Normal;Male;Home and lifestyle;77.63;6;23.289;489.06899999999996;3/27/2019;15:30;Credit card;465.78;4.761905;23.289;5.9
857-58-6648;B;Yangon;Normal;Male;Fashion accessories;39.75;10;19.875;417.375;1/12/2019;20:42;Cash;397.5;4.761905;19.875;4.2
313-27-5533;C;Mandalay;Normal;Male;Sports and travel;41.5;4;8.3;174.3;1/28/2019;19:57;Cash;166.0;4.761905;8.3;5.6
302-44-3288;C;Mandalay;Member;Female;Fashion accessories;62.18;8;24.872;522.312;3/21/2019;16:48;Cash;497.44;4.761905;24.872;7.1
423-08-7637;A;Naypyitaw;Normal;Female;Fashion accessories;21.12;2;2.112;44.352000000000004;3/30/2019;13:07;Cash;42.24;4.761905;2.112;5.6
645-00-5330;A;Mandalay;Normal;Male;Health and beauty;12.1;7;4.235;88.935;3/16/2019;13:42;Credit card;84.7;4.761905;4.235;8.8
501-76-3118;A;Yangon;Member;Male;Health and beauty;87.9;4;17.58;369.18;3/16/2019;17:36;Cash;351.6;4.761905;17.58;8.7
744-30-0145;C;Mandalay;Member;Female;Electronic accessories;47.67;6;14.301;300.32099999999997;3/19/2019;10:18;Credit card;286.02;4.761905;14.301;9.8
736-70-1151;A;Naypyitaw;Member;Female;Home and lifestyle;56.13;1;2.8065;58.9365;3/27/2019;11:40;Ewallet;56.13;4.761905;2.8065;4.2
257-41-4440;C;Mandalay;Member;Female;Sports and travel;71.68;8;28.672;602.1120000000001;1/8/2019;11:00;Ewallet;573.44;4.761905;28.672;9.5
535-30-1284;A;Mandalay;Normal;Female;Health and beauty;28.31;6;8.493;178.35299999999998;1/30/2019;13:41;Credit card;169.85999999999999;4.761905;8.493;4.9
373-71-3503;B;Naypyitaw;Member;Female;Sports and travel;73.38;5;18.345;385.245;3/25/2019;18:19;Credit card;366.9;4.761905;18.345;6.6
438-28-3105;B;Yangon;Member;Female;Electronic accessories;23.46;9;10.557;221.697;2/15/2019;17:58;Cash;211.14000000000001;4.761905;10.557;5.2
643-83-6138;C;Yangon;Member;Female;Electronic accessories;96.52;9;43.434;912.1139999999999;2/21/2019;15:53;Cash;868.68;4.761905;43.434;7.2
778-66-7484;C;Yangon;Member;Female;Sports and travel;39.42;9;17.739;372.519;2/28/2019;20:35;Credit card;354.78000000000003;4.761905;17.739;6.6
222-07-5318;A;Yangon;Normal;Male;Sports and travel;10.16;5;2.54;53.339999999999996;3/9/2019;15:28;Cash;50.8;4.761905;2.54;5.4
626-82-4717;A;Naypyitaw;Normal;Female;Electronic accessories;87.08;8;34.832;731.472;2/4/2019;11:45;Cash;696.64;4.761905;34.832;6.4
378-30-5887;B;Mandalay;Member;Male;Food and beverages;62.0;8;24.8;520.8;2/5/2019;19:30;Cash;496.0;4.761905;24.8;7.7
236-15-4781;B;Mandalay;Normal;Female;Food and beverages;28.45;9;12.8025;268.8525;3/28/2019;13:45;Credit card;256.05;4.761905;12.8025;6.0
318-23-7040;C;Naypyitaw;Member;Male;Sports and travel;10.13;1;0.5065;10.636500000000002;1/18/2019;10:39;Credit card;10.13;4.761905;0.5065;4.6
215-68-5415;A;Mandalay;Member;Male;Home and lifestyle;35.49;3;5.3235;111.7935;3/26/2019;10:36;Ewallet;106.47;4.761905;5.3235;4.1
804-34-7703;A;Yangon;Normal;Female;Fashion accessories;55.39;6;16.617;348.95700000000005;2/25/2019;15:09;Cash;332.34000000000003;4.761905;16.617;4.2
546-37-7843;C;Mandalay;Normal;Female;Health and beauty;42.85;1;2.1425;44.9925;2/27/2019;13:41;Cash;42.85;4.761905;2.1425;6.7
287-83-1612;A;Yangon;Normal;Female;Fashion accessories;90.22;1;4.511;94.731;3/7/2019;15:48;Ewallet;90.22;4.761905;4.511;8.9
325-83-6162;A;Yangon;Normal;Female;Home and lifestyle;16.16;3;2.424;50.904;1/4/2019;15:05;Credit card;48.480000000000004;4.761905;2.424;7.8
808-61-0463;C;Naypyitaw;Normal;Female;Electronic accessories;71.92;8;28.768;604.128;3/20/2019;10:36;Ewallet;575.36;4.761905;28.768;7.3
526-07-1040;A;Yangon;Normal;Male;Sports and travel;79.54;9;35.793;751.653;1/12/2019;17:38;Ewallet;715.86;4.761905;35.793;5.1
365-48-3186;B;Mandalay;Normal;Male;Sports and travel;31.77;5;7.9425;166.7925;3/7/2019;16:23;Cash;158.85;4.761905;7.9425;5.0
647-41-0510;A;Yangon;Normal;Female;Food and beverages;77.04;7;26.964;566.2440000000001;1/5/2019;20:26;Ewallet;539.2800000000001;4.761905;26.964;6.0
648-02-1588;C;Mandalay;Normal;Female;Electronic accessories;97.61;9;43.9245;922.4145;2/15/2019;16:28;Credit card;878.49;4.761905;43.9245;6.0
528-44-7587;A;Yangon;Member;Female;Home and lifestyle;84.09;1;4.2045;88.2945;1/30/2019;17:55;Cash;84.09;4.761905;4.2045;8.4
108-26-0484;C;Yangon;Member;Female;Health and beauty;19.1;2;1.91;40.11;2/9/2019;19:12;Cash;38.2;4.761905;1.91;6.1
241-30-1225;C;Naypyitaw;Member;Male;Sports and travel;74.86;6;22.458;471.61799999999994;1/3/2019;14:20;Ewallet;449.15999999999997;4.761905;22.458;9.8
045-23-3020;A;Mandalay;Member;Male;Health and beauty;60.47;3;9.0705;190.4805;2/4/2019;11:26;Cash;181.41;4.761905;9.0705;7.4
575-31-0404;A;Naypyitaw;Normal;Female;Home and lifestyle;60.08;1;3.004;63.083999999999996;3/1/2019;16:04;Cash;60.08;4.761905;3.004;4.2
022-20-7031;A;Mandalay;Normal;Male;Electronic accessories;60.96;1;3.048;64.008;1/15/2019;20:21;Ewallet;60.96;4.761905;3.048;4.4
381-83-2275;A;Yangon;Normal;Male;Electronic accessories;37.0;9;16.65;349.65;2/19/2019;11:30;Ewallet;333.0;4.761905;16.65;7.0
123-46-5385;B;Naypyitaw;Normal;Female;Food and beverages;93.26;2;9.326;195.846;3/14/2019;10:05;Cash;186.52;4.761905;9.326;4.5
570-70-0470;A;Naypyitaw;Normal;Female;Health and beauty;64.19;4;12.838;269.598;2/26/2019;16:43;Ewallet;256.76;4.761905;12.838;6.8
106-78-5468;B;Mandalay;Member;Female;Health and beauty;54.45;4;10.89;228.69;1/29/2019;19:07;Cash;217.8;4.761905;10.89;6.4
437-64-4510;C;Naypyitaw;Member;Female;Fashion accessories;20.97;9;9.4365;198.16649999999998;1/13/2019;12:16;Ewallet;188.73;4.761905;9.4365;7.3
304-03-5641;C;Yangon;Normal;Female;Electronic accessories;39.91;3;5.9865;125.7165;1/4/2019;18:45;Credit card;119.72999999999999;4.761905;5.9865;8.3
044-08-7063;A;Naypyitaw;Normal;Female;Home and lifestyle;83.08;9;37.386;785.106;3/10/2019;14:45;Cash;747.72;4.761905;37.386;7.5
316-25-5868;B;Yangon;Normal;Male;Electronic accessories;39.21;3;5.8815;123.5115;1/17/2019;20:26;Cash;117.63;4.761905;5.8815;8.2
505-74-4457;B;Naypyitaw;Normal;Female;Home and lifestyle;39.12;3;5.868;123.22799999999998;3/2/2019;14:04;Cash;117.35999999999999;4.761905;5.868;6.3
162-54-7043;A;Yangon;Member;Female;Electronic accessories;22.32;7;7.812;164.05200000000002;2/27/2019;14:55;Ewallet;156.24;4.761905;7.812;6.0
030-61-1762;A;Naypyitaw;Member;Male;Electronic accessories;74.69;1;3.7345;78.4245;1/14/2019;10:54;Ewallet;74.69;4.761905;3.7345;8.0
508-81-5852;C;Naypyitaw;Normal;Female;Home and lifestyle;31.9;3;4.785;100.48499999999999;1/25/2019;19:44;Cash;95.69999999999999;4.761905;4.785;4.2
306-54-4252;B;Naypyitaw;Member;Female;Food and beverages;35.89;5;8.9725;188.42249999999999;2/3/2019;16:40;Ewallet;179.45;4.761905;8.9725;9.6
418-84-4158;A;Naypyitaw;Member;Male;Home and lifestyle;72.04;1;3.602;75.64200000000001;3/19/2019;20:40;Cash;72.04;4.761905;3.602;9.3
576-23-4310;B;Naypyitaw;Normal;Female;Fashion accessories;98.52;4;19.704;413.784;1/26/2019;15:49;Ewallet;394.08;4.761905;19.704;5.5
073-08-5343;A;Naypyitaw;Member;Female;Home and lifestyle;52.79;7;18.4765;388.00649999999996;2/5/2019;16:06;Ewallet;369.53;4.761905;18.4765;7.6
344-87-0310;A;Naypyitaw;Member;Female;Health and beauty;99.3;6;29.79;625.5899999999999;1/26/2019;10:43;Credit card;595.8;4.761905;29.79;9.4
035-40-4103;C;Yangon;Normal;Female;Food and beverages;33.33;10;16.665;349.965;2/8/2019;17:54;Credit card;333.29999999999995;4.761905;16.665;7.0
866-88-8070;B;Yangon;Member;Female;Health and beauty;91.35;3;13.7025;287.75249999999994;1/19/2019;19:18;Cash;274.04999999999995;4.761905;13.7025;5.2
508-26-8568;B;Yangon;Member;Female;Fashion accessories;64.97;4;12.994;272.874;2/10/2019;20:48;Cash;259.88;4.761905;12.994;4.3
504-44-3141;C;Yangon;Normal;Female;Electronic accessories;83.77;3;12.5655;263.8755;1/27/2019;18:06;Credit card;251.31;4.761905;12.5655;7.7
850-67-8265;C;Naypyitaw;Normal;Female;Food and beverages;87.08;5;21.77;457.16999999999996;1/11/2019;10:17;Credit card;435.4;4.761905;21.77;5.7
645-24-1801;B;Naypyitaw;Member;Male;Food and beverages;48.96;6;14.688;308.448;1/28/2019;20:13;Cash;293.76;4.761905;14.688;4.4
356-30-2326;A;Yangon;Normal;Female;Health and beauty;41.66;10;20.83;437.42999999999995;3/28/2019;19:48;Credit card;416.59999999999997;4.761905;20.83;6.0
776-85-2568;A;Yangon;Member;Male;Health and beauty;95.42;2;9.542;200.382;2/23/2019;15:54;Ewallet;190.84;4.761905;9.542;9.0
173-18-7440;A;Mandalay;Member;Male;Sports and travel;93.31;2;9.331;195.951;2/27/2019;20:52;Credit card;186.62;4.761905;9.331;5.2
787-42-7444;A;Mandalay;Member;Female;Food and beverages;15.81;8;6.324;132.804;3/2/2019;15:44;Credit card;126.48;4.761905;6.324;7.7
421-43-4880;A;Naypyitaw;Normal;Female;Food and beverages;99.89;7;34.9615;734.1915;3/30/2019;16:24;Ewallet;699.23;4.761905;34.9615;7.9
541-03-4604;A;Mandalay;Normal;Male;Home and lifestyle;31.84;1;1.592;33.432;1/7/2019;13:41;Ewallet;31.84;4.761905;1.592;9.3
151-28-2633;C;Yangon;Normal;Male;Food and beverages;10.53;7;3.6855;77.3955;2/17/2019;19:30;Ewallet;73.71;4.761905;3.6855;5.7
544-35-8603;A;Naypyitaw;Normal;Female;Food and beverages;99.96;10;49.98;1049.58;1/3/2019;10:26;Credit card;999.5999999999999;4.761905;49.98;9.2
704-68-7554;C;Yangon;Normal;Male;Sports and travel;84.25;10;42.125;884.625;1/23/2019;18:43;Ewallet;842.5;4.761905;42.125;8.0
722-67-1537;A;Yangon;Member;Female;Electronic accessories;65.23;2;6.523;136.983;1/17/2019;10:22;Cash;130.46;4.761905;6.523;7.6
873-71-7086;A;Yangon;Normal;Male;Fashion accessories;95.42;1;4.771;100.191;1/6/2019;18:43;Cash;95.42;4.761905;4.771;5.4
515-02-1562;B;Naypyitaw;Normal;Male;Sports and travel;14.96;6;4.488;94.248;2/23/2019;18:14;Cash;89.76;4.761905;4.488;7.4
626-38-8317;A;Yangon;Normal;Female;Food and beverages;33.47;1;1.6735;35.143499999999996;2/2/2019;15:10;Ewallet;33.47;4.761905;1.6735;7.0
158-53-3814;B;Naypyitaw;Normal;Male;Sports and travel;23.75;4;4.75;99.75;3/3/2019;19:51;Credit card;95.0;4.761905;4.75;9.6
437-34-5053;C;Mandalay;Normal;Female;Health and beauty;80.62;7;28.217;592.557;3/3/2019;20:24;Ewallet;564.34;4.761905;28.217;6.5
673-35-1678;B;Yangon;Normal;Female;Fashion accessories;50.45;4;10.09;211.89000000000001;2/21/2019;13:28;Credit card;201.8;4.761905;10.09;7.2
831-82-6268;A;Naypyitaw;Normal;Female;Health and beauty;26.26;7;9.191;193.01100000000002;1/23/2019;19:51;Credit card;183.82000000000002;4.761905;9.191;7.7
137-43-5721;C;Naypyitaw;Normal;Female;Fashion accessories;60.18;3;9.027;189.56699999999998;3/25/2019;14:04;Credit card;180.54;4.761905;9.027;4.5
033-44-4057;B;Yangon;Member;Male;Home and lifestyle;77.63;5;19.4075;407.5575;3/14/2019;17:34;Cash;388.15;4.761905;19.4075;4.7
627-65-6555;A;Yangon;Member;Female;Food and beverages;76.99;3;11.5485;242.51849999999996;3/19/2019;14:42;Credit card;230.96999999999997;4.761905;11.5485;4.8
455-84-4354;C;Yangon;Member;Male;Fashion accessories;19.77;1;0.9885;20.758499999999998;3/25/2019;20:21;Credit card;19.77;4.761905;0.9885;6.4
351-70-4404;A;Mandalay;Normal;Female;Fashion accessories;12.19;2;1.219;25.599;2/25/2019;13:28;Credit card;24.38;4.761905;1.219;7.0
062-45-7504;A;Mandalay;Member;Female;Home and lifestyle;99.71;5;24.9275;523.4775;1/29/2019;19:14;Credit card;498.54999999999995;4.761905;24.9275;6.7
464-35-0615;C;Yangon;Member;Female;Fashion accessories;57.89;1;2.8945;60.7845;3/2/2019;18:14;Cash;57.89;4.761905;2.8945;9.9
488-45-2560;B;Mandalay;Member;Female;Fashion accessories;69.52;10;34.76;729.9599999999999;2/14/2019;15:53;Ewallet;695.1999999999999;4.761905;34.76;9.3
754-34-5678;B;Naypyitaw;Normal;Male;Food and beverages;41.65;10;20.825;437.325;1/24/2019;13:26;Cash;416.5;4.761905;20.825;7.7
136-27-0706;B;Naypyitaw;Normal;Male;Sports and travel;84.83;10;42.415;890.7149999999999;3/20/2019;15:59;Cash;848.3;4.761905;42.415;6.7
828-01-2064;C;Yangon;Normal;Male;Sports and travel;56.56;4;11.312;237.55200000000002;2/15/2019;20:15;Cash;226.24;4.761905;11.312;4.5
616-45-0482;B;Yangon;Normal;Male;Electronic accessories;83.77;7;29.3195;615.7094999999999;3/4/2019;13:53;Credit card;586.39;4.761905;29.3195;4.1
436-14-5224;C;Naypyitaw;Member;Male;Fashion accessories;25.25;1;1.2625;26.5125;1/5/2019;17:12;Cash;25.25;4.761905;1.2625;6.1
872-18-6052;A;Naypyitaw;Normal;Male;Electronic accessories;80.05;9;36.0225;756.4725;1/20/2019;17:38;Cash;720.4499999999999;4.761905;36.0225;6.7
876-17-0430;B;Naypyitaw;Member;Female;Home and lifestyle;49.04;8;19.616;411.936;1/8/2019;18:27;Ewallet;392.32;4.761905;19.616;7.6
667-00-2463;C;Yangon;Normal;Female;Fashion accessories;52.89;2;5.289;111.069;2/9/2019;13:18;Credit card;105.78;4.761905;5.289;5.5
551-54-1736;A;Yangon;Normal;Male;Fashion accessories;98.53;10;49.265;1034.565;3/9/2019;13:23;Cash;985.3;4.761905;49.265;4.3
463-02-6517;A;Naypyitaw;Normal;Male;Health and beauty;21.12;10;10.56;221.76000000000002;1/23/2019;16:06;Credit card;211.20000000000002;4.761905;10.56;10.0
415-02-5544;B;Mandalay;Normal;Male;Sports and travel;74.07;8;29.628;622.188;1/2/2019;14:26;Cash;592.56;4.761905;29.628;4.7
266-57-2716;B;Naypyitaw;Member;Male;Sports and travel;54.92;3;8.238;172.998;2/13/2019;19:56;Ewallet;164.76;4.761905;8.238;4.0
348-40-8277;C;Yangon;Normal;Male;Electronic accessories;60.18;1;3.009;63.189;1/8/2019;20:32;Cash;60.18;4.761905;3.009;5.2
383-05-1128;B;Yangon;Member;Male;Fashion accessories;40.26;7;14.091;295.911;3/7/2019;12:40;Credit card;281.82;4.761905;14.091;9.9
712-25-4518;A;Yangon;Member;Male;Home and lifestyle;20.85;5;5.2125;109.4625;3/22/2019;15:44;Ewallet;104.25;4.761905;5.2125;5.2
525-33-1727;C;Mandalay;Normal;Female;Home and lifestyle;35.74;9;16.083;337.74300000000005;2/18/2019;16:08;Cash;321.66;4.761905;16.083;9.0
117-63-3571;C;Mandalay;Member;Male;Food and beverages;81.95;7;28.6825;602.3325;1/25/2019;11:09;Ewallet;573.65;4.761905;28.6825;4.4
282-27-0467;A;Yangon;Member;Male;Sports and travel;60.08;2;6.008;126.16799999999999;2/21/2019;19:05;Credit card;120.16;4.761905;6.008;6.4
578-73-2243;C;Yangon;Normal;Male;Sports and travel;83.14;4;16.628;349.188;1/25/2019;12:30;Cash;332.56;4.761905;16.628;7.7
176-78-4742;B;Naypyitaw;Normal;Male;Sports and travel;68.93;4;13.786;289.50600000000003;1/26/2019;15:10;Ewallet;275.72;4.761905;13.786;9.0
617-15-0077;A;Mandalay;Normal;Male;Health and beauty;23.29;9;10.4805;220.0905;1/19/2019;15:08;Cash;209.60999999999999;4.761905;10.4805;7.6
825-50-4474;C;Yangon;Normal;Female;Health and beauty;37.55;1;1.8775;39.427499999999995;3/5/2019;14:38;Ewallet;37.55;4.761905;1.8775;9.7
636-73-0268;B;Yangon;Normal;Male;Sports and travel;27.04;9;12.168;255.528;3/9/2019;13:53;Ewallet;243.35999999999999;4.761905;12.168;4.4
578-55-0725;B;Mandalay;Member;Female;Home and lifestyle;95.64;1;4.782;100.422;3/1/2019;16:30;Ewallet;95.64;4.761905;4.782;7.4
024-88-6817;A;Naypyitaw;Member;Male;Home and lifestyle;40.62;5;10.155;213.255;1/7/2019;19:38;Ewallet;203.1;4.761905;10.155;8.5
188-04-2770;C;Naypyitaw;Normal;Male;Electronic accessories;83.77;10;41.885;879.5849999999999;1/4/2019;15:14;Credit card;837.6999999999999;4.761905;41.885;5.6
